fiware_servicepath,device_status,battery_voltage,entity_type,time_index,co2,temperature,humidity,entity_id,presence,fecha_hora
/rabanales,0.0,3.28,airsense,1620882525000,526.0,17.95,63.74,atd-airsense006,0.0,2021-05-13 05:08:45
/rabanales,0.0,3.28,airsense,1620884325000,505.0,17.72,65.37,atd-airsense006,0.0,2021-05-13 05:38:45
/rabanales,0.0,3.28,airsense,1620886125000,488.0,17.75,65.44,atd-airsense006,0.0,2021-05-13 06:08:45
/rabanales,0.0,3.22,airsense,1620883759000,480.0,17.13,60.98,atd-airsense009,0.0,2021-05-13 05:29:19
/rabanales,0.0,3.21,airsense,1620885378000,512.0,18.94,51.61,atd-airsense007,0.0,2021-05-13 05:56:18
/rabanales,0.0,3.21,airsense,1620885559000,481.0,16.97,60.01,atd-airsense009,0.0,2021-05-13 05:59:19
/rabanales,0.0,3.2,airsense,1620885584000,459.0,16.01,62.24,atd-airsense002,0.0,2021-05-13 05:59:44
/rabanales,0.0,3.2,airsense,1620886278000,507.0,18.9,52.42,atd-airsense007,0.0,2021-05-13 06:11:18
/rabanales,0.0,3.22,airsense,1620896178000,461.0,21.04,45.41,atd-airsense007,0.0,2021-05-13 08:56:18
/rabanales,0.0,3.22,airsense,1620896359000,457.0,18.12,57.79,atd-airsense009,0.0,2021-05-13 08:59:19
/rabanales,0.0,3.29,airsense,1620899625000,487.0,18.85,51.96,atd-airsense006,0.0,2021-05-13 09:53:45
/rabanales,0.0,3.22,airsense,1620897259000,460.0,18.47,54.88,atd-airsense009,0.0,2021-05-13 09:14:19
/rabanales,0.0,3.28,airsense,1620897825000,481.0,18.54,57.48,atd-airsense006,0.0,2021-05-13 09:23:45
/rabanales,0.0,3.2,airsense,1620893683000,465.0,16.95,69.73,atd-airsense002,0.0,2021-05-13 08:14:43
/rabanales,0.0,3.2,airsense,1620894583000,460.0,17.13,64.74,atd-airsense002,0.0,2021-05-13 08:29:43
/rabanales,0.0,3.22,airsense,1620898878000,470.0,22.08,42.7,atd-airsense007,0.0,2021-05-13 09:41:18
/rabanales,0.0,3.21,airsense,1620899983000,491.0,19.33,50.1,atd-airsense002,0.0,2021-05-13 09:59:43
/rabanales,0.0,3.25,airsense,1620910578000,575.0,25.23,38.77,atd-airsense007,0.0,2021-05-13 12:56:18
/rabanales,0.0,3.25,airsense,1620910759000,462.0,21.88,49.77,atd-airsense009,0.0,2021-05-13 12:59:19
/rabanales,0.0,3.25,airsense,1620911478000,547.0,25.32,38.49,atd-airsense007,0.0,2021-05-13 13:11:18
/rabanales,0.0,3.25,airsense,1620913459000,455.0,21.67,50.18,atd-airsense009,0.0,2021-05-13 13:44:19
/rabanales,0.0,3.25,airsense,1620915978000,608.0,25.95,39.09,atd-airsense007,0.0,2021-05-13 14:26:18
/rabanales,0.0,3.23,airsense,1620916183000,443.0,20.73,60.35,atd-airsense002,0.0,2021-05-13 14:29:43
/rabanales,0.0,3.23,airsense,1620910783000,439.0,20.86,54.13,atd-airsense002,0.0,2021-05-13 12:59:43
/rabanales,0.0,3.3,airsense,1620912225000,468.0,20.02,52.93,atd-airsense006,0.0,2021-05-13 13:23:45
/rabanales,0.0,3.25,airsense,1620912378000,600.0,25.5,38.92,atd-airsense007,0.0,2021-05-13 13:26:18
/rabanales,17.0,3.44,airsense,1620930840000,1267.0,24.91,52.29,atd-airsense004,0.0,2021-05-13 18:34:00
/rabanales,0.0,3.26,airsense,1620929659000,456.0,24.08,41.49,atd-airsense009,0.0,2021-05-13 18:14:19
/rabanales,0.0,3.25,airsense,1620931278000,422.0,25.36,38.47,atd-airsense007,0.0,2021-05-13 18:41:18
/rabanales,0.0,3.26,airsense,1620931459000,532.0,23.71,46.42,atd-airsense009,0.0,2021-05-13 18:44:19
/rabanales,0.0,3.26,airsense,1620932359000,489.0,23.74,44.45,atd-airsense009,0.0,2021-05-13 18:59:19
/rabanales,0.0,3.33,airsense,1620932753000,975.0,23.92,48.56,atd-airsense004,0.0,2021-05-13 19:05:53
/rabanales,0.0,3.24,airsense,1620930582000,454.0,23.15,44.2,atd-airsense002,0.0,2021-05-13 18:29:42
/rabanales,0.0,3.39,airsense,1620931028000,821.0,24.09,46.7,atd-airsense005,0.0,2021-05-13 18:37:08
/rabanales,0.0,3.35,airsense,1620930128000,531.0,24.7,43.25,atd-airsense005,0.0,2021-05-13 18:22:08
/rabanales,0.0,3.24,airsense,1620935982000,446.0,22.17,48.29,atd-airsense002,0.0,2021-05-13 19:59:42
/rabanales,0.0,3.38,airsense,1620938153000,436.0,23.22,45.64,atd-airsense004,0.0,2021-05-13 20:35:53
/rabanales,0.0,3.32,airsense,1620938324000,587.0,21.04,53.85,atd-airsense006,0.0,2021-05-13 20:38:44
/rabanales,0.0,3.38,airsense,1620939053000,436.0,23.16,46.12,atd-airsense004,0.0,2021-05-13 20:50:53
/rabanales,0.0,3.45,airsense,1620939071000,429.0,23.34,45.83,atd-airsense003,0.0,2021-05-13 20:51:11
/rabanales,0.0,3.32,airsense,1620939977000,427.0,23.22,47.22,atd-airsense008,0.0,2021-05-13 21:06:17
/rabanales,0.0,3.24,airsense,1620936678000,530.0,25.12,40.26,atd-airsense007,0.0,2021-05-13 20:11:18
/rabanales,0.0,3.46,airsense,1620937326000,430.0,23.43,45.39,atd-airsense005,0.0,2021-05-13 20:22:06
/rabanales,0.0,3.24,airsense,1620938478000,506.0,24.8,41.23,atd-airsense007,0.0,2021-05-13 20:41:18
/rabanales,0.0,3.23,airsense,1620940482000,432.0,21.28,53.15,atd-airsense002,0.0,2021-05-13 21:14:42
/rabanales,0.0,3.33,airsense,1620940877000,441.0,23.06,48.86,atd-airsense008,0.0,2021-05-13 21:21:17
/rabanales,0.0,3.45,airsense,1620942726000,448.0,22.49,50.52,atd-airsense005,0.0,2021-05-13 21:52:06
/rabanales,0.0,3.23,airsense,1620943055000,625.0,22.19,53.47,atd-airsense010,0.0,2021-05-13 21:57:35
/rabanales,0.0,3.39,airsense,1620944453000,433.0,22.34,52.02,atd-airsense004,0.0,2021-05-13 22:20:53
/rabanales,0.0,3.33,airsense,1620944477000,432.0,22.59,51.47,atd-airsense008,0.0,2021-05-13 22:21:17
/rabanales,0.0,3.45,airsense,1620944526000,437.0,22.15,52.0,atd-airsense005,0.0,2021-05-13 22:22:06
/rabanales,0.0,3.28,airsense,1620943724000,490.0,20.7,58.81,atd-airsense006,0.0,2021-05-13 22:08:44
/rabanales,0.0,3.23,airsense,1620943955000,652.0,22.1,54.4,atd-airsense010,0.0,2021-05-13 22:12:35
/rabanales,0.0,3.22,airsense,1620952182000,448.0,19.89,57.86,atd-airsense002,0.0,2021-05-14 00:29:42
/rabanales,0.0,3.39,airsense,1620952553000,442.0,21.04,54.96,atd-airsense004,0.0,2021-05-14 00:35:53
/rabanales,0.0,3.34,airsense,1620952577000,459.0,21.11,54.86,atd-airsense008,0.0,2021-05-14 00:36:17
/rabanales,0.0,3.22,airsense,1620954755000,642.0,20.34,58.63,atd-airsense010,0.0,2021-05-14 01:12:35
/rabanales,0.0,3.23,airsense,1620956658000,456.0,19.65,59.94,atd-airsense009,0.0,2021-05-14 01:44:18
/rabanales,0.0,3.44,airsense,1620950771000,436.0,21.55,52.74,atd-airsense003,0.0,2021-05-14 00:06:11
/rabanales,0.0,3.44,airsense,1620952571000,440.0,21.13,54.46,atd-airsense003,0.0,2021-05-14 00:36:11
/rabanales,0.0,3.45,airsense,1620953526000,457.0,20.78,55.4,atd-airsense005,0.0,2021-05-14 00:52:06
/rabanales,0.0,3.45,airsense,1620954426000,444.0,20.58,56.2,atd-airsense005,0.0,2021-05-14 01:07:06
/rabanales,0.0,3.27,airsense,1620959924000,467.0,19.93,56.35,atd-airsense006,0.0,2021-05-14 02:38:44
/rabanales,0.0,3.21,airsense,1620961055000,634.0,19.52,57.85,atd-airsense010,0.0,2021-05-14 02:57:35
/rabanales,0.0,3.23,airsense,1620961158000,437.0,19.27,56.64,atd-airsense009,0.0,2021-05-14 02:59:18
/rabanales,0.0,3.37,airsense,1620961553000,436.0,19.55,56.51,atd-airsense004,0.0,2021-05-14 03:05:53
/rabanales,0.0,3.33,airsense,1620961577000,434.0,19.58,56.54,atd-airsense008,0.0,2021-05-14 03:06:17
/rabanales,0.0,3.37,airsense,1620962453000,436.0,19.42,56.11,atd-airsense004,0.0,2021-05-14 03:20:53
/rabanales,0.0,3.33,airsense,1620960677000,450.0,19.75,55.07,atd-airsense008,0.0,2021-05-14 02:51:17
/rabanales,0.0,3.27,airsense,1620960824000,450.0,19.77,56.1,atd-airsense006,0.0,2021-05-14 02:53:44
/rabanales,0.0,3.21,airsense,1620961955000,642.0,19.3,57.81,atd-airsense010,0.0,2021-05-14 03:12:35
/rabanales,0.0,3.43,airsense,1620966126000,455.0,18.86,56.96,atd-airsense005,0.0,2021-05-14 04:22:06
/rabanales,0.0,3.22,airsense,1620966377000,543.0,22.59,48.78,atd-airsense007,0.0,2021-05-14 04:26:17
/rabanales,0.0,3.27,airsense,1620967123000,449.0,19.44,55.74,atd-airsense006,0.0,2021-05-14 04:38:43
/rabanales,0.0,3.21,airsense,1620968255000,623.0,18.26,59.25,atd-airsense010,0.0,2021-05-14 04:57:35
/rabanales,0.0,3.37,airsense,1620968753000,449.0,18.48,56.94,atd-airsense004,0.0,2021-05-14 05:05:53
/rabanales,0.0,3.42,airsense,1620968771000,436.0,18.69,56.19,atd-airsense003,0.0,2021-05-14 05:06:11
/rabanales,0.0,3.43,airsense,1620968826000,457.0,18.6,56.82,atd-airsense005,0.0,2021-05-14 05:07:06
/rabanales,0.0,3.21,airsense,1620969155000,636.0,18.4,59.07,atd-airsense010,0.0,2021-05-14 05:12:35
/rabanales,0.0,3.42,airsense,1620969671000,439.0,18.75,55.72,atd-airsense003,0.0,2021-05-14 05:21:11
/rabanales,0.0,3.21,airsense,1620970181000,458.0,17.76,58.86,atd-airsense002,0.0,2021-05-14 05:29:41
/rabanales,0.0,3.27,airsense,1620971623000,467.0,19.16,56.51,atd-airsense006,0.0,2021-05-14 05:53:43
/rabanales,0.0,3.22,airsense,1620972858000,447.0,18.33,59.13,atd-airsense009,0.0,2021-05-14 06:14:18
/rabanales,0.0,3.22,airsense,1620970877000,525.0,22.43,48.12,atd-airsense007,0.0,2021-05-14 05:41:17
/rabanales,0.0,3.22,airsense,1620971058000,457.0,18.4,58.18,atd-airsense009,0.0,2021-05-14 05:44:18
/rabanales,0.0,3.2,airsense,1620971981000,455.0,17.58,59.73,atd-airsense002,0.0,2021-05-14 05:59:41
/rabanales,0.0,3.33,airsense,1620972376000,440.0,18.64,57.77,atd-airsense008,0.0,2021-05-14 06:06:16
/rabanales,0.0,3.2,airsense,1620972881000,453.0,17.46,59.88,atd-airsense002,0.0,2021-05-14 06:14:41
/rabanales,0.0,3.27,airsense,1620973423000,472.0,19.2,57.01,atd-airsense006,0.0,2021-05-14 06:23:43
/rabanales,0.0,3.22,airsense,1620979954000,634.0,22.03,46.01,atd-airsense010,0.0,2021-05-14 08:12:34
/rabanales,0.0,3.22,airsense,1620980058000,464.0,18.63,57.24,atd-airsense009,0.0,2021-05-14 08:14:18
/rabanales,0.0,3.38,airsense,1620980452000,446.0,22.95,41.66,atd-airsense004,0.0,2021-05-14 08:20:52
/rabanales,0.0,3.35,airsense,1620980476000,426.0,23.56,40.44,atd-airsense008,0.0,2021-05-14 08:21:16
/rabanales,0.0,3.24,airsense,1620981754000,609.0,22.85,42.93,atd-airsense010,0.0,2021-05-14 08:42:34
/rabanales,0.0,3.22,airsense,1620981858000,464.0,18.83,57.06,atd-airsense009,0.0,2021-05-14 08:44:18
/rabanales,0.0,3.39,airsense,1620982252000,446.0,22.93,42.09,atd-airsense004,0.0,2021-05-14 08:50:52
/rabanales,0.0,3.45,airsense,1620983171000,429.0,22.55,42.91,atd-airsense003,0.0,2021-05-14 09:06:11
/rabanales,0.0,3.34,airsense,1620983176000,428.0,22.4,43.62,atd-airsense008,0.0,2021-05-14 09:06:16
/rabanales,0.0,3.39,airsense,1620990352000,432.0,23.25,42.76,atd-airsense004,0.0,2021-05-14 11:05:52
/rabanales,0.0,3.45,airsense,1620990371000,425.0,22.89,43.51,atd-airsense003,0.0,2021-05-14 11:06:11
/rabanales,0.0,3.23,airsense,1620990881000,506.0,21.66,47.69,atd-airsense002,0.0,2021-05-14 11:14:41
/rabanales,0.0,3.45,airsense,1620991271000,429.0,23.04,44.02,atd-airsense003,0.0,2021-05-14 11:21:11
/rabanales,0.0,3.23,airsense,1620991781000,437.0,22.06,47.02,atd-airsense002,0.0,2021-05-14 11:29:41
/rabanales,0.0,3.25,airsense,1620992554000,637.0,23.43,44.23,atd-airsense010,0.0,2021-05-14 11:42:34
/rabanales,0.0,3.47,airsense,1620990425000,437.0,23.36,42.37,atd-airsense005,0.0,2021-05-14 11:07:05
/rabanales,0.0,3.24,airsense,1620990677000,500.0,25.22,39.11,atd-airsense007,0.0,2021-05-14 11:11:17
/rabanales,0.0,3.39,airsense,1620992152000,441.0,23.46,41.4,atd-airsense004,0.0,2021-05-14 11:35:52
/rabanales,0.0,3.23,airsense,1620996281000,451.0,21.63,55.63,atd-airsense002,0.0,2021-05-14 12:44:41
/rabanales,0.0,3.39,airsense,1620996652000,421.0,23.62,41.37,atd-airsense004,0.0,2021-05-14 12:50:52
/rabanales,0.0,3.25,airsense,1620997877000,611.0,26.39,39.21,atd-airsense007,0.0,2021-05-14 13:11:17
/rabanales,0.0,3.47,airsense,1620998525000,419.0,24.09,40.13,atd-airsense005,0.0,2021-05-14 13:22:05
/rabanales,0.0,3.39,airsense,1620999352000,424.0,24.15,40.42,atd-airsense004,0.0,2021-05-14 13:35:52
/rabanales,0.0,3.35,airsense,1620999376000,428.0,24.62,40.04,atd-airsense008,0.0,2021-05-14 13:36:16
/rabanales,0.0,3.25,airsense,1620996977000,539.0,26.2,39.53,atd-airsense007,0.0,2021-05-14 12:56:17
/rabanales,0.0,3.35,airsense,1620997576000,419.0,24.1,40.29,atd-airsense008,0.0,2021-05-14 13:06:16
/rabanales,0.0,3.4,airsense,1620998452000,423.0,24.02,40.27,atd-airsense004,0.0,2021-05-14 13:20:52
/rabanales,0.0,3.46,airsense,1621007470000,419.0,25.14,34.85,atd-airsense003,0.0,2021-05-14 15:51:10
/rabanales,0.0,3.25,airsense,1621007854000,599.0,25.11,35.42,atd-airsense010,0.0,2021-05-14 15:57:34
/rabanales,0.0,3.46,airsense,1621008370000,427.0,25.14,34.01,atd-airsense003,0.0,2021-05-14 16:06:10
/rabanales,0.0,3.48,airsense,1621010225000,423.0,25.61,30.63,atd-airsense005,0.0,2021-05-14 16:37:05
/rabanales,0.0,3.24,airsense,1621010680000,507.0,23.08,39.01,atd-airsense002,0.0,2021-05-14 16:44:40
/rabanales,0.0,3.23,airsense,1621007080000,495.0,21.3,60.42,atd-airsense002,0.0,2021-05-14 15:44:40
/rabanales,0.0,3.4,airsense,1621007452000,412.0,25.27,34.31,atd-airsense004,0.0,2021-05-14 15:50:52
/rabanales,0.0,3.36,airsense,1621009276000,423.0,26.14,30.26,atd-airsense008,0.0,2021-05-14 16:21:16
/rabanales,0.0,3.36,airsense,1621010176000,427.0,26.14,29.66,atd-airsense008,0.0,2021-05-14 16:36:16
/rabanales,0.0,3.25,airsense,1621014154000,621.0,25.08,29.82,atd-airsense010,0.0,2021-05-14 17:42:34
/rabanales,0.0,3.25,airsense,1621014257000,524.0,23.92,34.92,atd-airsense009,0.0,2021-05-14 17:44:17
/rabanales,0.0,3.46,airsense,1621014670000,436.0,25.32,28.28,atd-airsense003,0.0,2021-05-14 17:51:10
/rabanales,0.0,3.25,airsense,1621015054000,622.0,24.88,30.51,atd-airsense010,0.0,2021-05-14 17:57:34
/rabanales,0.0,3.25,airsense,1621015157000,502.0,23.78,34.16,atd-airsense009,0.0,2021-05-14 17:59:17
/rabanales,0.0,3.24,airsense,1621016980000,544.0,23.25,37.61,atd-airsense002,0.0,2021-05-14 18:29:40
/rabanales,0.0,3.35,airsense,1621016476000,440.0,25.62,29.51,atd-airsense008,0.0,2021-05-14 18:21:16
/rabanales,0.0,3.35,airsense,1621017376000,429.0,25.4,29.63,atd-airsense008,0.0,2021-05-14 18:36:16
/rabanales,0.0,3.46,airsense,1621016470000,440.0,25.07,30.4,atd-airsense003,0.0,2021-05-14 18:21:10
/rabanales,0.0,3.24,airsense,1621021276000,594.0,25.64,30.46,atd-airsense007,0.0,2021-05-14 19:41:16
/rabanales,0.0,3.35,airsense,1621021876000,424.0,24.72,29.89,atd-airsense008,0.0,2021-05-14 19:51:16
/rabanales,0.0,3.24,airsense,1621022176000,576.0,25.77,30.46,atd-airsense007,0.0,2021-05-14 19:56:16
/rabanales,0.0,3.25,airsense,1621022357000,518.0,23.01,36.96,atd-airsense009,0.0,2021-05-14 19:59:17
/rabanales,0.0,3.39,airsense,1621022752000,431.0,24.05,30.31,atd-airsense004,0.0,2021-05-14 20:05:52
/rabanales,0.0,3.46,airsense,1621022770000,427.0,24.22,30.55,atd-airsense003,0.0,2021-05-14 20:06:10
/rabanales,0.0,3.25,airsense,1621023153000,624.0,23.58,33.01,atd-airsense010,0.0,2021-05-14 20:12:33
/rabanales,0.0,3.47,airsense,1621021025000,435.0,24.26,30.46,atd-airsense005,0.0,2021-05-14 19:37:05
/rabanales,0.0,3.47,airsense,1621021925000,445.0,24.02,30.87,atd-airsense005,0.0,2021-05-14 19:52:05
/rabanales,0.0,3.23,airsense,1621028680000,488.0,21.02,53.93,atd-airsense002,0.0,2021-05-14 21:44:40
/rabanales,0.0,3.25,airsense,1621026857000,476.0,21.94,45.73,atd-airsense009,0.0,2021-05-14 21:14:17
/rabanales,0.0,3.45,airsense,1621027270000,449.0,23.05,36.82,atd-airsense003,0.0,2021-05-14 21:21:10
/rabanales,0.0,3.34,airsense,1621028175000,448.0,23.06,36.88,atd-airsense008,0.0,2021-05-14 21:36:15
/rabanales,0.0,3.38,airsense,1621027252000,446.0,22.9,37.13,atd-airsense004,0.0,2021-05-14 21:20:52
/rabanales,0.0,3.25,airsense,1621027757000,474.0,21.72,46.05,atd-airsense009,0.0,2021-05-14 21:29:17
/rabanales,0.0,3.23,airsense,1621027780000,472.0,21.1,51.49,atd-airsense002,0.0,2021-05-14 21:29:40
/rabanales,0.0,3.25,airsense,1621028657000,459.0,21.62,45.05,atd-airsense009,0.0,2021-05-14 21:44:17
/rabanales,0.0,3.46,airsense,1621029125000,450.0,22.46,36.36,atd-airsense005,0.0,2021-05-14 21:52:05
/rabanales,0.0,3.46,airsense,1621033625000,455.0,21.53,42.65,atd-airsense005,0.0,2021-05-14 23:07:05
/rabanales,0.0,3.33,airsense,1621034475000,447.0,21.57,41.38,atd-airsense008,0.0,2021-05-14 23:21:15
/rabanales,0.0,3.24,airsense,1621034957000,486.0,20.63,46.33,atd-airsense009,0.0,2021-05-14 23:29:17
/rabanales,0.0,3.33,airsense,1621032675000,471.0,21.9,42.15,atd-airsense008,0.0,2021-05-14 22:51:15
/rabanales,0.0,3.45,airsense,1621033570000,464.0,21.79,41.75,atd-airsense003,0.0,2021-05-14 23:06:10
/rabanales,0.0,3.45,airsense,1621034470000,457.0,21.6,41.07,atd-airsense003,0.0,2021-05-14 23:21:10
/rabanales,0.0,3.23,airsense,1621034776000,509.0,23.8,40.34,atd-airsense007,0.0,2021-05-14 23:26:16
/rabanales,0.0,3.36,airsense,1621035351000,468.0,21.28,42.4,atd-airsense004,0.0,2021-05-14 23:35:51
/rabanales,0.0,3.28,airsense,1621034622000,482.0,20.6,59.1,atd-airsense006,0.0,2021-05-14 23:23:42
/rabanales,0.0,3.35,airsense,1621039851000,479.0,20.37,46.81,atd-airsense004,0.0,2021-05-15 00:50:51
/rabanales,0.0,3.44,airsense,1621040770000,457.0,20.19,46.53,atd-airsense003,0.0,2021-05-15 01:06:10
/rabanales,0.0,3.23,airsense,1621041257000,494.0,19.65,50.04,atd-airsense009,0.0,2021-05-15 01:14:17
/rabanales,0.0,3.23,airsense,1621041976000,552.0,23.44,42.24,atd-airsense007,0.0,2021-05-15 01:26:16
/rabanales,0.0,3.22,airsense,1621042953000,677.0,19.52,50.85,atd-airsense010,0.0,2021-05-15 01:42:33
/rabanales,0.0,3.33,airsense,1621043475000,471.0,19.68,48.47,atd-airsense008,0.0,2021-05-15 01:51:15
/rabanales,0.0,3.33,airsense,1621041675000,480.0,20.11,46.02,atd-airsense008,0.0,2021-05-15 01:21:15
/rabanales,0.0,3.23,airsense,1621041076000,560.0,23.52,42.2,atd-airsense007,0.0,2021-05-15 01:11:16
/rabanales,0.0,3.44,airsense,1621042570000,470.0,19.97,47.48,atd-airsense003,0.0,2021-05-15 01:36:10
/rabanales,0.0,3.32,airsense,1621047975000,466.0,18.58,48.03,atd-airsense008,0.0,2021-05-15 03:06:15
/rabanales,0.0,3.27,airsense,1621048122000,477.0,19.06,53.09,atd-airsense006,0.0,2021-05-15 03:08:42
/rabanales,0.0,3.21,airsense,1621048479000,477.0,17.48,52.79,atd-airsense002,0.0,2021-05-15 03:14:39
/rabanales,0.0,3.27,airsense,1621051722000,489.0,18.54,53.33,atd-airsense006,0.0,2021-05-15 04:08:42
/rabanales,0.0,3.43,airsense,1621052470000,468.0,18.34,50.55,atd-airsense003,0.0,2021-05-15 04:21:10
/rabanales,0.0,3.22,airsense,1621050257000,485.0,18.56,52.1,atd-airsense009,0.0,2021-05-15 03:44:17
/rabanales,0.0,3.27,airsense,1621050822000,482.0,18.75,52.67,atd-airsense006,0.0,2021-05-15 03:53:42
/rabanales,0.0,3.27,airsense,1621052622000,496.0,18.5,54.46,atd-airsense006,0.0,2021-05-15 04:23:42
/rabanales,0.0,3.2,airsense,1621052979000,487.0,16.89,57.03,atd-airsense002,0.0,2021-05-15 04:29:39
/rabanales,0.0,3.33,airsense,1621060551000,482.0,18.07,55.05,atd-airsense004,0.0,2021-05-15 06:35:51
/rabanales,0.0,3.42,airsense,1621060570000,475.0,18.24,53.83,atd-airsense003,0.0,2021-05-15 06:36:10
/rabanales,0.0,3.2,airsense,1621057353000,681.0,17.09,56.87,atd-airsense010,0.0,2021-05-15 05:42:33
/rabanales,0.0,3.22,airsense,1621058176000,558.0,22.7,44.13,atd-airsense007,0.0,2021-05-15 05:56:16
/rabanales,0.0,3.22,airsense,1621059076000,537.0,22.6,44.05,atd-airsense007,0.0,2021-05-15 06:11:16
/rabanales,0.0,3.2,airsense,1621060953000,657.0,17.93,57.83,atd-airsense010,0.0,2021-05-15 06:42:33
/rabanales,0.0,3.34,airsense,1621062351000,470.0,18.66,51.91,atd-airsense004,0.0,2021-05-15 07:05:51
/rabanales,0.0,3.2,airsense,1621058379000,507.0,16.18,59.36,atd-airsense002,0.0,2021-05-15 05:59:39
/rabanales,0.0,3.2,airsense,1621059279000,488.0,16.55,57.96,atd-airsense002,0.0,2021-05-15 06:14:39
/rabanales,0.0,3.23,airsense,1621064476000,575.0,23.31,44.38,atd-airsense007,0.0,2021-05-15 07:41:16
/rabanales,0.0,3.44,airsense,1621065124000,479.0,21.05,46.37,atd-airsense005,0.0,2021-05-15 07:52:04
/rabanales,0.0,3.33,airsense,1621065975000,456.0,23.81,41.31,atd-airsense008,0.0,2021-05-15 08:06:15
/rabanales,0.0,3.44,airsense,1621066870000,444.0,23.75,41.17,atd-airsense003,0.0,2021-05-15 08:21:10
/rabanales,0.0,3.45,airsense,1621067770000,445.0,24.63,38.01,atd-airsense003,0.0,2021-05-15 08:36:10
/rabanales,0.0,3.38,airsense,1621068651000,451.0,26.12,36.73,atd-airsense004,0.0,2021-05-15 08:50:51
/rabanales,0.0,3.2,airsense,1621066479000,467.0,18.22,58.99,atd-airsense002,0.0,2021-05-15 08:14:39
/rabanales,0.0,3.46,airsense,1621066924000,460.0,23.29,42.87,atd-airsense005,0.0,2021-05-15 08:22:04
/rabanales,0.0,3.35,airsense,1621068675000,461.0,27.39,34.55,atd-airsense008,0.0,2021-05-15 08:51:15
/rabanales,0.0,3.47,airsense,1621068724000,454.0,26.43,36.45,atd-airsense005,0.0,2021-05-15 08:52:04
/rabanales,0.0,3.21,airsense,1621069179000,461.0,19.08,58.53,atd-airsense002,0.0,2021-05-15 08:59:39
/rabanales,0.0,3.38,airsense,1621069551000,453.0,27.46,33.54,atd-airsense004,0.0,2021-05-15 09:05:51
/rabanales,0.0,3.27,airsense,1621069721000,604.0,19.62,55.89,atd-airsense006,0.0,2021-05-15 09:08:41
/rabanales,0.0,3.47,airsense,1621070470000,438.0,27.93,33.91,atd-airsense003,0.0,2021-05-15 09:21:10
/rabanales,0.0,3.27,airsense,1621070852000,629.0,29.76,33.13,atd-airsense010,0.0,2021-05-15 09:27:32
/rabanales,0.0,3.27,airsense,1621071521000,459.0,20.13,54.31,atd-airsense006,0.0,2021-05-15 09:38:41
/rabanales,0.0,3.24,airsense,1621071676000,499.0,25.61,40.83,atd-airsense007,0.0,2021-05-15 09:41:16
/rabanales,0.0,3.37,airsense,1621071375000,451.0,28.3,32.7,atd-airsense008,0.0,2021-05-15 09:36:15
/rabanales,0.0,3.24,airsense,1621077279000,476.0,23.17,46.45,atd-airsense002,0.0,2021-05-15 11:14:39
/rabanales,0.0,3.47,airsense,1621077670000,406.0,27.61,33.39,atd-airsense003,0.0,2021-05-15 11:21:10
/rabanales,0.0,3.29,airsense,1621077821000,507.0,22.97,46.35,atd-airsense006,0.0,2021-05-15 11:23:41
/rabanales,0.0,3.38,airsense,1621078551000,424.0,27.74,32.29,atd-airsense004,0.0,2021-05-15 11:35:51
/rabanales,0.0,3.47,airsense,1621078570000,423.0,27.32,33.29,atd-airsense003,0.0,2021-05-15 11:36:10
/rabanales,0.0,3.28,airsense,1621078952000,606.0,27.84,33.65,atd-airsense010,0.0,2021-05-15 11:42:32
/rabanales,0.0,3.26,airsense,1621079056000,507.0,25.56,39.98,atd-airsense009,0.0,2021-05-15 11:44:16
/rabanales,0.0,3.38,airsense,1621079451000,437.0,27.43,33.63,atd-airsense004,0.0,2021-05-15 11:50:51
/rabanales,0.0,3.36,airsense,1621077675000,439.0,28.09,32.5,atd-airsense008,0.0,2021-05-15 11:21:15
/rabanales,0.0,3.23,airsense,1621086278000,455.0,21.95,57.05,atd-airsense002,0.0,2021-05-15 13:44:38
/rabanales,0.0,3.28,airsense,1621086821000,492.0,21.25,54.47,atd-airsense006,0.0,2021-05-15 13:53:41
/rabanales,0.0,3.47,airsense,1621087569000,416.0,27.96,29.93,atd-airsense003,0.0,2021-05-15 14:06:09
/rabanales,0.0,3.25,airsense,1621088056000,459.0,23.54,48.37,atd-airsense009,0.0,2021-05-15 14:14:16
/rabanales,0.0,3.25,airsense,1621088956000,456.0,23.74,48.79,atd-airsense009,0.0,2021-05-15 14:29:16
/rabanales,0.0,3.23,airsense,1621088978000,502.0,21.91,61.17,atd-airsense002,0.0,2021-05-15 14:29:38
/rabanales,0.0,3.47,airsense,1621089369000,417.0,28.19,30.13,atd-airsense003,0.0,2021-05-15 14:36:09
/rabanales,0.0,3.49,airsense,1621084924000,409.0,27.66,32.4,atd-airsense005,0.0,2021-05-15 13:22:04
/rabanales,0.0,3.47,airsense,1621085769000,407.0,27.64,32.17,atd-airsense003,0.0,2021-05-15 13:36:09
/rabanales,0.0,3.37,airsense,1621093850000,431.0,28.56,26.24,atd-airsense004,0.0,2021-05-15 15:50:50
/rabanales,0.0,3.36,airsense,1621094774000,412.0,29.31,24.89,atd-airsense008,0.0,2021-05-15 16:06:14
/rabanales,0.0,3.28,airsense,1621096052000,591.0,28.17,27.51,atd-airsense010,0.0,2021-05-15 16:27:32
/rabanales,0.0,3.27,airsense,1621096156000,513.0,26.68,32.81,atd-airsense009,0.0,2021-05-15 16:29:16
